open,high,low,close,volume,marketCap,CirculatingSupply,SupplyGrowthRate,timestamp,Halving
9548.178894,9681.648008,9472.948337,9519.145914,13791445323,1.70E+11,17846175,0.011768612,2019-07-29 23:59:59.999000+00:00,
9522.328955,9701.759394,9437.336287,9607.423687,13829811132,1.71E+11,17847912,0.009733178,2019-07-30 23:59:59.999000+00:00,
9604.051159,10085.62775,9598.097683,10085.62775,16631520648,1.80E+11,17850050,0.011978992,2019-07-31 23:59:59.999000+00:00,
10077.44259,10446.92033,9922.019816,10399.66942,17165337858,1.86E+11,17851837,0.010011176,2019-08-01 23:59:59.999000+00:00,
10402.04343,10657.95271,10371.01399,10518.17468,17489094082,1.88E+11,17853962,0.011903537,2019-08-02 23:59:59.999000+00:00,
10519.27835,10946.78133,10503.5044,10821.72651,15352685061,1.93E+11,17856112,0.012042145,2019-08-03 23:59:59.999000+00:00,
10821.63294,11009.20691,10620.27825,10970.18422,16530894787,1.96E+11,17858212,0.011760679,2019-08-04 23:59:59.999000+00:00,
10960.73573,11895.09193,10960.73573,11805.65373,23875988832,2.11E+11,17859987,0.009939405,2019-08-05 23:59:59.999000+00:00,
11811.54503,12273.82138,11290.73165,11478.16935,23635107660,2.05E+11,17862025,0.011410983,2019-08-06 23:59:59.999000+00:00,
11476.19344,12036.98989,11433.70121,11941.96834,22194988641,2.13E+11,17863925,0.010637092,2019-08-07 23:59:59.999000+00:00,
11954.04034,11979.42017,11556.16845,11966.40741,19481591730,2.14E+11,17865687,0.009863454,2019-08-08 23:59:59.999000+00:00,
11953.46954,11970.45771,11709.74538,11862.93676,18339989960,2.12E+11,17867525,0.010287878,2019-08-09 23:59:59.999000+00:00,
11861.5567,11915.65526,11323.89876,11354.02422,18125355447,2.03E+11,17869437,0.010700978,2019-08-10 23:59:59.999000+00:00,
11349.73989,11523.57938,11248.29482,11523.57938,15774371518,2.06E+11,17871325,0.010565526,2019-08-11 23:59:59.999000+00:00,
11528.18937,11528.18937,11320.9515,11382.61596,13647198229,2.03E+11,17873000,0.009372556,2019-08-12 23:59:59.999000+00:00,
11385.0525,11420.04986,10830.32691,10895.83044,16681503537,1.95E+11,17874975,0.011050187,2019-08-13 23:59:59.999000+00:00,
10889.48774,10889.55692,10028.13536,10051.70393,19990838300,1.80E+11,17876850,0.010489525,2019-08-14 23:59:59.999000+00:00,
10038.42171,10437.41065,9675.31642,10311.54543,22899115082,1.84E+11,17878762,0.010695397,2019-08-15 23:59:59.999000+00:00,
10319.42035,10524.34983,9855.47883,10374.33935,20228207096,1.86E+11,17880662,0.010627134,2019-08-16 23:59:59.999000+00:00,
10358.72254,10452.62469,10086.69796,10231.74385,13778035685,1.83E+11,17882275,0.009020919,2019-08-17 23:59:59.999000+00:00,
10233.0063,10487.07024,10119.09461,10345.81038,12999813869,1.85E+11,17883850,0.008807604,2019-08-18 23:59:59.999000+00:00,
10350.28363,10916.05387,10313.20443,10916.05387,16038264603,1.95E+11,17885887,0.011390165,2019-08-19 23:59:59.999000+00:00,
10916.34672,10947.04172,10618.96068,10763.23263,15053082175,1.93E+11,17887775,0.010555809,2019-08-20 23:59:59.999000+00:00,
10764.57275,10798.72979,9962.721644,10138.04936,19473084768,1.81E+11,17889487,0.009570782,2019-08-21 23:59:59.999000+00:00,
10142.52143,10232.99603,9831.46262,10131.0561,17097508856,1.81E+11,17891237,0.009782282,2019-08-22 23:59:59.999000+00:00,
10136.30953,10442.44352,10078.19273,10407.96533,15627023886,1.86E+11,17893162,0.010759457,2019-08-23 23:59:59.999000+00:00,
10407.64423,10418.02043,9982.296855,10159.96054,15451030650,1.82E+11,17895112,0.010898018,2019-08-24 23:59:59.999000+00:00,
10160.73702,10304.62226,10008.78875,10138.51767,14153856610,1.81E+11,17897112,0.011176236,2019-08-25 23:59:59.999000+00:00,
10126.29952,10512.32775,10126.29952,10370.82016,18438654080,1.86E+11,17898800,0.009431689,2019-08-26 23:59:59.999000+00:00,
10372.8263,10381.32834,10087.30056,10185.4999,14762609503,1.82E+11,17900500,0.009497843,2019-08-27 23:59:59.999000+00:00,
10203.4268,10279.36599,9716.65581,9754.423273,17603790323,1.75E+11,17902387,0.010541605,2019-08-28 23:59:59.999000+00:00,
9756.785707,9756.785707,9421.63016,9510.200544,17045878501,1.70E+11,17904450,0.011523603,2019-08-29 23:59:59.999000+00:00,
9514.844852,9656.123926,9428.302397,9598.173648,13595263986,1.72E+11,17906450,0.011170407,2019-08-30 23:59:59.999000+00:00,
9597.539448,9673.22044,9531.799839,9630.663848,11454806419,1.72E+11,17908500,0.011448389,2019-08-31 23:59:59.999000+00:00,
9630.593196,9796.755968,9582.944631,9757.970318,11445355859,1.75E+11,17910312,0.0101181,2019-09-01 23:59:59.999000+00:00,
9757.473237,10396.59132,9730.650717,10346.76079,17248102294,1.85E+11,17912187,0.010468829,2019-09-02 23:59:59.999000+00:00,
10345.72514,10736.10472,10308.54788,10623.54012,19384917989,1.90E+11,17914225,0.011377728,2019-09-03 23:59:59.999000+00:00,
10621.18033,10762.64421,10434.7104,10594.49335,16742664769,1.90E+11,17915912,0.009417097,2019-09-04 23:59:59.999000+00:00,
10588.18402,10627.26987,10516.41823,10575.53328,14551239508,1.89E+11,17918000,0.011654444,2019-09-05 23:59:59.999000+00:00,
10578.19783,10898.76218,10292.30013,10353.30256,19536574783,1.86E+11,17919925,0.010743387,2019-09-06 23:59:59.999000+00:00,
10353.93158,10558.67371,10348.91925,10517.25478,15307366476,1.88E+11,17921837,0.010669688,2019-09-07 23:59:59.999000+00:00,
10518.11412,10595.63808,10409.09126,10441.27598,13670567493,1.87E+11,17924062,0.012415022,2019-09-08 23:59:59.999000+00:00,
10443.2285,10450.31153,10144.92946,10334.97416,17595943368,1.85E+11,17925887,0.010181844,2019-09-09 23:59:59.999000+00:00,
10336.40841,10394.35392,10020.5734,10115.97579,14906809639,1.81E+11,17928150,0.012624201,2019-09-10 23:59:59.999000+00:00,
10123.03473,10215.94779,9980.776673,10178.37189,15428063426,1.83E+11,17930450,0.012828987,2019-09-11 23:59:59.999000+00:00,
10176.81936,10442.25387,10099.24195,10410.1268,15323563925,1.87E+11,17932437,0.011081707,2019-09-12 23:59:59.999000+00:00,
10415.36253,10441.48902,10226.5969,10360.54728,14109864675,1.86E+11,17934300,0.010388995,2019-09-13 23:59:59.999000+00:00,
10345.40376,10422.13347,10291.69449,10358.04916,13468713124,1.86E+11,17936225,0.010733622,2019-09-14 23:59:59.999000+00:00,
10356.46577,10387.0349,10313.09245,10347.71291,12043433567,1.86E+11,17938087,0.010381226,2019-09-15 23:59:59.999000+00:00,
10347.22226,10386.86687,10189.74459,10276.79356,15160167779,1.84E+11,17940112,0.011288829,2019-09-16 23:59:59.999000+00:00,
10281.51332,10296.77172,10199.73974,10241.27215,15304603363,1.84E+11,17941962,0.010312087,2019-09-17 23:59:59.999000+00:00,
10247.79608,10275.92908,10191.46952,10198.24841,16169268880,1.83E+11,17944150,0.012194876,2019-09-18 23:59:59.999000+00:00,
10200.49588,10295.66899,9851.692156,10266.41497,19937691247,1.84E+11,17945987,0.01023732,2019-09-19 23:59:59.999000+00:00,
10266.31853,10285.87226,10132.18616,10181.64131,14734189639,1.83E+11,17947887,0.010587325,2019-09-20 23:59:59.999000+00:00,
10183.6481,10188.09791,10000.70805,10019.71691,13425266806,1.80E+11,17949937,0.011421957,2019-09-21 23:59:59.999000+00:00,
10024.11526,10074.44442,9922.533395,10070.39211,13199651698,1.81E+11,17952037,0.011699205,2019-09-22 23:59:59.999000+00:00,
10067.96265,10074.23825,9727.143574,9729.323764,15144925408,1.75E+11,17953412,0.007659298,2019-09-23 23:59:59.999000+00:00,
9729.321397,9804.317166,8370.801382,8620.566427,25002886689,1.55E+11,17955412,0.011139944,2019-09-24 23:59:59.999000+00:00,
8603.428672,8744.828449,8325.396332,8486.992972,21744728353,1.52E+11,17957362,0.010860235,2019-09-25 23:59:59.999000+00:00,
8487.669586,8515.685285,7895.629623,8118.967568,19258205289,1.46E+11,17959487,0.011833587,2019-09-26 23:59:59.999000+00:00,
8113.10095,8271.520758,7965.922654,8251.845557,16408941156,1.48E+11,17961150,0.00925973,2019-09-27 23:59:59.999000+00:00,
8251.273623,8285.616764,8125.431663,8245.915155,14141152736,1.48E+11,17963137,0.011062766,2019-09-28 23:59:59.999000+00:00,
8246.037377,8261.707373,7990.49716,8104.185676,13034629109,1.46E+11,17964837,0.009463826,2019-09-29 23:59:59.999000+00:00,
8104.226367,8314.230997,7830.758761,8293.867741,17115474183,1.49E+11,17966475,0.009117812,2019-09-30 23:59:59.999000+00:00,
8299.721105,8497.692035,8232.679601,8343.276681,15305343413,1.50E+11,17968237,0.009807155,2019-10-01 23:59:59.999000+00:00,
8344.212649,8393.041645,8227.695703,8393.041645,13125712443,1.51E+11,17970100,0.010368296,2019-10-02 23:59:59.999000+00:00,
8390.774288,8414.227171,8146.436841,8259.991979,13668823409,1.48E+11,17971950,0.010294879,2019-10-03 23:59:59.999000+00:00,
8259.494475,8260.055631,8151.236608,8205.939241,13139456229,1.47E+11,17973787,0.010221484,2019-10-04 23:59:59.999000+00:00,
8210.149092,8215.525931,8071.120834,8151.500529,12200497197,1.47E+11,17975737,0.010849133,2019-10-05 23:59:59.999000+00:00,
8149.876882,8161.410161,7958.85083,7988.155959,13160830305,1.44E+11,17977575,0.010224894,2019-10-06 23:59:59.999000+00:00,
7989.120447,8308.450221,7905.765898,8245.622933,18009742607,1.48E+11,17979550,0.010985909,2019-10-07 23:59:59.999000+00:00,
8246.849629,8332.715171,8185.762968,8228.783153,15592264032,1.48E+11,17981525,0.010984702,2019-10-08 23:59:59.999000+00:00,
8229.840461,8627.706208,8169.298986,8595.739817,19384942333,1.55E+11,17983287,0.009798946,2019-10-09 23:59:59.999000+00:00,
8585.279847,8625.272834,8471.933622,8586.473425,17618660671,1.54E+11,17985325,0.011332745,2019-10-10 23:59:59.999000+00:00,
8585.262808,8721.780721,8316.181401,8321.756712,19604381101,1.50E+11,17987262,0.010769892,2019-10-11 23:59:59.999000+00:00,
8315.664653,8415.242222,8313.3413,8336.555274,14532641605,1.50E+11,17988937,0.009312145,2019-10-12 23:59:59.999000+00:00,
8336.902231,8470.98789,8276.612246,8321.005747,13808286059,1.50E+11,17990712,0.009867176,2019-10-13 23:59:59.999000+00:00,
8320.832244,8390.209042,8284.131192,8374.686447,15151387859,1.51E+11,17992375,0.009243659,2019-10-14 23:59:59.999000+00:00,
8373.458255,8410.714714,8182.706626,8205.369316,15220412632,1.48E+11,17994325,0.010837924,2019-10-15 23:59:59.999000+00:00,
8204.67452,8216.812217,7985.089637,8047.526863,16071646996,1.45E+11,17996087,0.009791976,2019-10-16 23:59:59.999000+00:00,
8047.812743,8134.831449,8000.942635,8103.911373,14313052244,1.46E+11,17997975,0.01049117,2019-10-17 23:59:59.999000+00:00,
8100.933616,8138.413712,7902.164097,7973.207446,15651592610,1.44E+11,17999987,0.011179035,2019-10-18 23:59:59.999000+00:00,
7973.803768,8082.629308,7944.777051,7988.560442,13797825640,1.44E+11,18001762,0.009861118,2019-10-19 23:59:59.999000+00:00,
7997.807022,8281.818637,7949.439227,8222.07826,15504249442,1.48E+11,18003550,0.009932361,2019-10-20 23:59:59.999000+00:00,
8225.115188,8296.693977,8196.416343,8243.721139,15868748866,1.48E+11,18005550,0.01110892,2019-10-21 23:59:59.999000+00:00,
8243.402092,8296.651151,8074.462805,8078.203322,16803377857,1.45E+11,18007675,0.011801917,2019-10-22 23:59:59.999000+00:00,
8076.228466,8092.999492,7469.322699,7514.672013,21942878958,1.35E+11,18009750,0.011522865,2019-10-23 23:59:59.999000+00:00,
7509.728183,7532.867656,7446.988551,7493.488732,16268708849,1.35E+11,18011425,0.009300518,2019-10-24 23:59:59.999000+00:00,
7490.703176,8691.539998,7479.984323,8660.700637,28705065488,1.56E+11,18013162,0.009643879,2019-10-25 23:59:59.999000+00:00,
8667.577155,10021.74398,8662.62238,9244.972209,44496255609,1.67E+11,18014912,0.009715118,2019-10-26 23:59:59.999000+00:00,
9241.707075,9749.529666,9112.54182,9551.714963,32593129501,1.72E+11,18016350,0.007982276,2019-10-27 23:59:59.999000+00:00,
9565.101883,9805.118089,9256.148389,9256.148389,30948255332,1.67E+11,18018012,0.009224954,2019-10-28 23:59:59.999000+00:00,
9248.440562,9516.181048,9232.648086,9427.687584,28426779937,1.70E+11,18019675,0.009229653,2019-10-29 23:59:59.999000+00:00,
9422.463325,9426.874217,9085.370357,9205.726559,27706531577,1.66E+11,18021337,0.009223252,2019-10-30 23:59:59.999000+00:00,
9202.457589,9383.160892,9028.71744,9199.584833,26583653947,1.66E+11,18023012,0.009294538,2019-10-31 23:59:59.999000+00:00,
9193.991989,9275.657271,9132.047576,9261.104352,24324691031,1.67E+11,18024637,0.009016251,2019-11-01 23:59:59.999000+00:00,
9259.783003,9377.486567,9249.587727,9324.717763,21242676385,1.68E+11,18026325,0.00936496,2019-11-02 23:59:59.999000+00:00,
9324.786832,9379.806872,9141.251991,9235.354879,21132220847,1.66E+11,18028037,0.009497221,2019-11-03 23:59:59.999000+00:00,
9235.607065,9505.051676,9191.485739,9412.611871,26170255634,1.70E+11,18029675,0.009085848,2019-11-04 23:59:59.999000+00:00,
9413.004943,9457.418435,9256.932015,9342.527179,26198609048,1.68E+11,18031500,0.010122201,2019-11-05 23:59:59.999000+00:00,
9340.86428,9423.237037,9305.909314,9360.879912,23133895765,1.69E+11,18033150,0.009150653,2019-11-06 23:59:59.999000+00:00,
9352.393467,9368.476223,9202.353137,9267.561143,22700383839,1.67E+11,18034812,0.00921636,2019-11-07 23:59:59.999000+00:00,
9265.368337,9272.759419,8775.534083,8804.880719,24333037836,1.59E+11,18036425,0.008943814,2019-11-08 23:59:59.999000+00:00,
8809.469198,8891.818311,8793.163492,8813.582487,17578630606,1.59E+11,18038237,0.010046337,2019-11-09 23:59:59.999000+00:00,
8812.489533,9103.825844,8806.162334,9055.526057,20587919881,1.63E+11,18040300,0.011436816,2019-11-10 23:59:59.999000+00:00,
9056.917701,9081.279281,8700.608787,8757.788542,20265510765,1.58E+11,18042200,0.010531976,2019-11-11 23:59:59.999000+00:00,
8759.751901,8853.768178,8685.428143,8815.662539,20309769107,1.59E+11,18043875,0.00928379,2019-11-12 23:59:59.999000+00:00,
8812.033629,8836.84179,8761.651122,8808.262582,17545755405,1.59E+11,18045550,0.009282928,2019-11-13 23:59:59.999000+00:00,
8811.936332,8826.943659,8692.55188,8708.095095,19084739975,1.57E+11,18047687,0.011842255,2019-11-14 23:59:59.999000+00:00,
8705.708101,8730.873427,8484.844185,8491.992012,21796856471,1.53E+11,18049650,0.01087674,2019-11-15 23:59:59.999000+00:00,
8491.166317,8591.997241,8473.974064,8550.760557,16495389808,1.54E+11,18051500,0.010249506,2019-11-16 23:59:59.999000+00:00,
8549.470909,8727.789227,8500.967887,8577.975782,18668638897,1.55E+11,18053425,0.010663934,2019-11-17 23:59:59.999000+00:00,
8573.980092,8653.280158,8273.572887,8309.285983,21579470673,1.50E+11,18055187,0.009759921,2019-11-18 23:59:59.999000+00:00,
8305.134291,8408.516128,8099.963369,8206.145918,21083613816,1.48E+11,18057000,0.010041436,2019-11-19 23:59:59.999000+00:00,
8203.61318,8237.239874,8010.511901,8027.268243,20764300437,1.45E+11,18058787,0.009896439,2019-11-20 23:59:59.999000+00:00,
8023.644687,8110.098131,7597.381608,7642.749945,22514243371,1.38E+11,18060500,0.009485687,2019-11-21 23:59:59.999000+00:00,
7643.569425,7697.382714,6936.706599,7296.577568,34242315785,1.32E+11,18062137,0.009063979,2019-11-22 23:59:59.999000+00:00,
7296.164425,7442.258933,7151.417814,7397.796815,21008924418,1.34E+11,18064325,0.012113738,2019-11-23 23:59:59.999000+00:00,
7398.633906,7408.577369,7029.289127,7047.916882,30433517289,1.27E+11,18065962,0.00906206,2019-11-24 23:59:59.999000+00:00,
7039.977035,7319.856804,6617.167051,7146.133902,42685231262,1.29E+11,18067525,0.008651629,2019-11-25 23:59:59.999000+00:00,
7145.159086,7320.230351,7098.572298,7218.371334,21129505542,1.30E+11,18069037,0.008368606,2019-11-26 23:59:59.999000+00:00,
7220.88065,7619.693585,6974.17437,7531.663645,23991412764,1.36E+11,18070737,0.00940836,2019-11-27 23:59:59.999000+00:00,
7536.820104,7730.072666,7454.121794,7463.106128,19050116751,1.35E+11,18072825,0.011554592,2019-11-28 23:59:59.999000+00:00,
7466.72729,7781.179679,7460.756216,7761.243602,19709695456,1.40E+11,18074437,0.008919469,2019-11-29 23:59:59.999000+00:00,
7764.057262,7836.101812,7515.849466,7569.630122,17158194786,1.37E+11,18076100,0.00920084,2019-11-30 23:59:59.999000+00:00,
7571.616194,7571.616194,7291.341955,7424.292265,18720708479,1.34E+11,18077837,0.009609374,2019-12-01 23:59:59.999000+00:00,
7424.036197,7474.818864,7233.399538,7321.988112,17082040706,1.32E+11,18079650,0.010028855,2019-12-02 23:59:59.999000+00:00,
7323.975403,7418.858908,7229.357115,7320.145468,14797485769,1.32E+11,18081600,0.010785607,2019-12-03 23:59:59.999000+00:00,
7320.125066,7539.784746,7170.922661,7252.034586,21664240918,1.31E+11,18083625,0.01119923,2019-12-04 23:59:59.999000+00:00,
7253.241893,7743.431725,7232.676989,7448.307521,18816085231,1.35E+11,18085512,0.010434855,2019-12-05 23:59:59.999000+00:00,
7450.561657,7546.996698,7392.175063,7546.996698,18104466307,1.37E+11,18087312,0.009952718,2019-12-06 23:59:59.999000+00:00,
7547.265443,7589.951765,7525.711339,7556.238034,15453520564,1.37E+11,18089262,0.010781038,2019-12-07 23:59:59.999000+00:00,
7551.339005,7634.606642,7476.091255,7564.345403,15409908086,1.37E+11,18091112,0.010227062,2019-12-08 23:59:59.999000+00:00,
7561.795171,7618.09167,7365.985199,7400.899356,17872021272,1.34E+11,18092937,0.010087827,2019-12-09 23:59:59.999000+00:00,
7397.134228,7424.022864,7246.043753,7278.119783,18249031195,1.32E+11,18094800,0.010296836,2019-12-10 23:59:59.999000+00:00,
7277.197699,7324.156407,7195.527396,7217.427115,16350490689,1.31E+11,18096462,0.009184959,2019-12-11 23:59:59.999000+00:00,
7216.738862,7266.639458,7164.741245,7243.134363,18927080224,1.31E+11,18098125,0.009189642,2019-12-12 23:59:59.999000+00:00,
7244.662237,7293.560661,7227.122744,7269.684559,17125736940,1.32E+11,18100012,0.010426494,2019-12-13 23:59:59.999000+00:00,
7268.902712,7308.836327,7097.20888,7124.67397,17137029730,1.29E+11,18101912,0.010497231,2019-12-14 23:59:59.999000+00:00,
7124.239525,7181.075529,6924.375922,7152.301844,16881129804,1.29E+11,18103462,0.008562631,2019-12-15 23:59:59.999000+00:00,
7153.663228,7171.168703,6903.682773,6932.48039,20213265950,1.26E+11,18105437,0.010909516,2019-12-16 23:59:59.999000+00:00,
6931.315218,6964.074958,6587.974262,6640.515246,22363804217,1.20E+11,18106162,0.004004322,2019-12-17 23:59:59.999000+00:00,
6647.698469,7324.984873,6540.049277,7276.80277,31836522778,1.32E+11,18106162,5.76E-13,2019-12-18 23:59:59.999000+00:00,
7277.590992,7346.602393,7041.382019,7202.844364,25904604416,1.30E+11,18110312,0.022920374,2019-12-19 23:59:59.999000+00:00,
7208.636959,7257.921919,7086.124009,7218.816387,22633815180,1.31E+11,18112775,0.013599987,2019-12-20 23:59:59.999000+00:00,
7220.593553,7223.226278,7112.736083,7191.158469,19312552168,1.30E+11,18114975,0.012146123,2019-12-21 23:59:59.999000+00:00,
7191.188703,7518.033063,7167.17912,7511.589042,23134537956,1.36E+11,18117075,0.011592619,2019-12-22 23:59:59.999000+00:00,
7508.902556,7656.176191,7326.19252,7355.628267,27831788041,1.33E+11,18118875,0.009935379,2019-12-23 23:59:59.999000+00:00,
7354.392838,7535.716694,7269.528749,7322.532459,22991622105,1.33E+11,18120450,0.008692593,2019-12-24 23:59:59.999000+00:00,
7325.755891,7357.019963,7220.991092,7275.155728,21559505149,1.32E+11,18122037,0.008758061,2019-12-25 23:59:59.999000+00:00,
7274.799428,7388.302536,7200.386598,7238.967025,22787010034,1.31E+11,18124137,0.011588101,2019-12-26 23:59:59.999000+00:00,
7238.14118,7363.529235,7189.933935,7290.088518,22777360996,1.32E+11,18125912,0.00979357,2019-12-27 23:59:59.999000+00:00,
7289.03113,7399.040889,7286.905172,7317.990034,21365673026,1.33E+11,18127800,0.010416028,2019-12-28 23:59:59.999000+00:00,
7317.647588,7513.948409,7279.865468,7422.652589,22445257702,1.35E+11,18129750,0.010756959,2019-12-29 23:59:59.999000+00:00,
7420.272788,7454.824027,7276.30814,7292.995078,22874131672,1.32E+11,18131800,0.011307382,2019-12-30 23:59:59.999000+00:00,
7294.438896,7335.290051,7169.777686,7193.598978,21167946112,1.30E+11,18133637,0.010131371,2019-12-31 23:59:59.999000+00:00,
7194.891971,7254.330611,7174.944153,7200.174393,18565664997,1.31E+11,18135787,0.011856419,2020-01-01 23:59:59.999000+00:00,
7202.551122,7212.155253,6935.269972,6985.470001,20802083465,1.27E+11,18137562,0.009787279,2020-01-02 23:59:59.999000+00:00,
6984.428612,7413.715099,6914.995908,7344.884183,28111481032,1.33E+11,18139625,0.011374186,2020-01-03 23:59:59.999000+00:00,
7345.375275,7427.385794,7309.514012,7410.656566,18444271275,1.34E+11,18141775,0.011852505,2020-01-04 23:59:59.999000+00:00,
7410.451694,7544.496872,7400.535561,7411.317327,19725074095,1.34E+11,18143812,0.011228229,2020-01-05 23:59:59.999000+00:00,
7410.452168,7781.867183,7409.293182,7769.219039,23276261598,1.41E+11,18145512,0.009369586,2020-01-06 23:59:59.999000+00:00,
7768.681891,8178.215873,7768.227719,8163.692239,28767291327,1.48E+11,18147700,0.012058078,2020-01-07 23:59:59.999000+00:00,
8161.935477,8396.737881,7956.77422,8079.862777,31672559265,1.47E+11,18149462,0.009709219,2020-01-08 23:59:59.999000+00:00,
8082.296074,8082.296074,7842.403613,7879.071524,24045990466,1.43E+11,18151450,0.010953493,2020-01-09 23:59:59.999000+00:00,
7878.307538,8166.55414,7726.774989,8166.55414,28714583844,1.48E+11,18153300,0.010192023,2020-01-10 23:59:59.999000+00:00,
8162.191138,8218.358937,8029.642108,8037.537389,25521165085,1.46E+11,18155337,0.0112211,2020-01-11 23:59:59.999000+00:00,
8033.261846,8200.06347,8009.058884,8192.494005,22903438381,1.49E+11,18157225,0.010399146,2020-01-12 23:59:59.999000+00:00,
8189.772064,8197.788179,8079.700741,8144.194517,22482910688,1.48E+11,18159012,0.009841812,2020-01-13 23:59:59.999000+00:00,
8140.933096,8879.511527,8140.933096,8827.764426,44841784107,1.60E+11,18160825,0.009984023,2020-01-14 23:59:59.999000+00:00,
8825.343685,8890.11742,8657.187447,8807.010275,40102834650,1.60E+11,18162712,0.010390497,2020-01-15 23:59:59.999000+00:00,
8812.481491,8846.461099,8612.095837,8723.785766,31313981931,1.58E+11,18164712,0.011011571,2020-01-16 23:59:59.999000+00:00,
8725.209964,8958.121952,8677.316348,8929.037678,36372139320,1.62E+11,18166700,0.010944297,2020-01-17 23:59:59.999000+00:00,
8927.21226,9012.198106,8827.332345,8942.808903,32337772627,1.62E+11,18168337,0.009010993,2020-01-18 23:59:59.999000+00:00,
8941.445745,9164.36226,8620.079993,8706.24513,34217320471,1.58E+11,18170212,0.010320152,2020-01-19 23:59:59.999000+00:00,
8704.631814,8745.590797,8560.474043,8657.642939,26422375678,1.57E+11,18172100,0.010390633,2020-01-20 23:59:59.999000+00:00,
8658.991183,8755.706296,8544.520453,8745.894788,24097418512,1.59E+11,18174012,0.010521624,2020-01-21 23:59:59.999000+00:00,
8744.210751,8792.993871,8636.747435,8680.876042,22600204051,1.58E+11,18175962,0.010729607,2020-01-22 23:59:59.999000+00:00,
8680.65056,8687.747088,8333.637874,8406.516068,25770680779,1.53E+11,18177962,0.011003544,2020-01-23 23:59:59.999000+00:00,
8405.567733,8514.667035,8266.840578,8445.434282,24397913026,1.54E+11,18179862,0.010452217,2020-01-24 23:59:59.999000+00:00,
8440.119587,8458.453015,8296.219007,8367.847773,19647331549,1.52E+11,18181887,0.011138698,2020-01-25 23:59:59.999000+00:00,
8364.41007,8602.401246,8325.498083,8596.829833,22177678796,1.56E+11,18183700,0.009971462,2020-01-26 23:59:59.999000+00:00,
8597.308779,8977.726962,8597.308779,8909.819178,28647338393,1.62E+11,18185325,0.008936575,2020-01-27 23:59:59.999000+00:00,
8912.52434,9358.590317,8908.446929,9358.590317,34398744403,1.70E+11,18187100,0.009760617,2020-01-28 23:59:59.999000+00:00,
9357.470379,9406.431793,9269.468139,9316.629504,30682598115,1.69E+11,18189087,0.010925326,2020-01-29 23:59:59.999000+00:00,
9316.016978,9553.126133,9230.897279,9508.993595,32378792851,1.73E+11,18191050,0.010792185,2020-01-30 23:59:59.999000+00:00,
9508.313142,9521.705926,9230.77618,9350.529365,29432489719,1.70E+11,18192850,0.009894976,2020-01-31 23:59:59.999000+00:00,
9346.357628,9439.323332,9313.23879,9392.875368,25922656496,1.71E+11,18194712,0.01023479,2020-02-01 23:59:59.999000+00:00,
9389.820591,9468.797618,9217.823977,9344.365293,30835736946,1.70E+11,18196525,0.009964434,2020-02-02 23:59:59.999000+00:00,
9344.683679,9540.371738,9248.634232,9293.521089,30934096509,1.69E+11,18198362,0.010095334,2020-02-03 23:59:59.999000+00:00,
9292.8419,9331.265817,9112.811417,9180.962967,29893183716,1.67E+11,18200012,0.00906675,2020-02-04 23:59:59.999000+00:00,
9183.415777,9701.300037,9163.704139,9613.424289,35222060874,1.75E+11,18201987,0.010851641,2020-02-05 23:59:59.999000+00:00,
9617.821045,9824.619261,9539.818085,9729.802231,37628823716,1.77E+11,18203687,0.00933964,2020-02-06 23:59:59.999000+00:00,
9726.003157,9834.71679,9726.003157,9795.943773,34522718159,1.78E+11,18205437,0.009613437,2020-02-07 23:59:59.999000+00:00,
9793.07042,9876.749341,9678.909791,9865.119469,35172043762,1.80E+11,18207162,0.009475191,2020-02-08 23:59:59.999000+00:00,
9863.894881,10129.43516,9850.392213,10116.67376,35807884663,1.84E+11,18209025,0.010232237,2020-02-09 23:59:59.999000+00:00,
10115.55969,10165.76536,9784.563802,9856.611494,39386548075,1.79E+11,18210600,0.008649557,2020-02-10 23:59:59.999000+00:00,
9855.891709,10210.05264,9729.334891,10208.23626,37648059389,1.86E+11,18212462,0.010224814,2020-02-11 23:59:59.999000+00:00,
10202.38765,10393.61172,10202.38765,10326.05452,43444303830,1.88E+11,18214237,0.009746074,2020-02-12 23:59:59.999000+00:00,
10323.96049,10457.6272,10116.1615,10214.37946,49356071373,1.86E+11,18215987,0.009607869,2020-02-13 23:59:59.999000+00:00,
10211.55039,10321.9958,10125.53379,10312.11609,43338264162,1.88E+11,18217662,0.00919522,2020-02-14 23:59:59.999000+00:00,
10313.85684,10341.5559,9874.427508,9889.424628,43865054831,1.80E+11,18219462,0.009880521,2020-02-15 23:59:59.999000+00:00,
9889.179705,10053.96901,9722.387157,9934.43339,43374780305,1.81E+11,18221237,0.009742329,2020-02-16 23:59:59.999000+00:00,
9936.56026,9938.81578,9507.637994,9690.142618,45998298413,1.77E+11,18223187,0.010701798,2020-02-17 23:59:59.999000+00:00,
9691.230945,10161.93531,9632.382763,10141.99637,47271023953,1.85E+11,18225062,0.010289089,2020-02-18 23:59:59.999000+00:00,
10143.79836,10191.67585,9611.22354,9633.386885,46992019710,1.76E+11,18226812,0.009602162,2020-02-19 23:59:59.999000+00:00,
9629.32531,9643.216731,9507.900061,9608.475903,44925260237,1.75E+11,18228400,0.00871244,2020-02-20 23:59:59.999000+00:00,
9611.78202,9723.014985,9589.743601,9686.441198,40930547513,1.77E+11,18230337,0.010626275,2020-02-21 23:59:59.999000+00:00,
